Molecule_name,Bioavailability,ACD_logS_Intrinsic,ACD_LogP,ACD_MW,ACD_PSA,ACD_FRB,ACD_Rule_Of_5,ACD_LogD_3,ACD_LogD_4,Num_H_Donors,Num_H_Acceptors,Num_H_total,Molecular_Volume,Molecular_SurfaceArea,RadOfGyration,ACD_LogD_2**2,ACD_LogD_3**2,ACD_MW**2,canonical_smiles
Cyproterone,100,-4.8299999,2.52,374.89999,54.369999,2,0,2.52,2.52,1,3,4,259.98999,343.57001,3.9140687,6.3504,6.3504,140550,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O
Trofosfamide,100,-1.75,1.77,323.57999,42.59,7,0,1.77,1.77,0,2,2,207.17,290.92999,3.2144165,3.1329,3.1329,104704.01,C1C[N@@]([P@](=O)(OC1)N(CCCl)CCCl)CCCl
Toremifene,100,-5.6700001,7.8099999,405.95999,12.47,9,1,5.6799998,6.5100002,0,2,2,282.97,407.39001,5.1146855,24.700897,32.262398,164803.52,CN(C)CCOc1ccc(cc1)/C(=C(/CCCl)\c2ccccc2)/c3ccccc3
Etoricoxib,100,-3.7,2.21,358.84,68.300003,3,0,2.21,2.21,0,4,4,221.92,328.60001,4.0414996,4.8400002,4.8841,128766.14,Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C
Clenbuterol,100,-2.73,2.6099999,277.19,58.279999,6,0,0.23,1.04,3,3,6,192.07001,284.16,3.8230402,0.10890001,0.052900001,76834.297,CC(C)(C)NC[C@@H](c1cc(c(c(c1)Cl)N)Cl)O
Cyclopenthiazide,100,-2.47,0.23999999,380.87,138.36,3,0,-2.27,-1.63,3,6,9,218.83,317.56,4.1700449,7.5075998,5.1528997,145061.95,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N[C@@H](N2)CN3CCCC3
Diazepam,100,-3.8399999,2.96,284.73999,32.669998,1,0,2.96,2.96,0,2,2,181.10001,268.54999,3.5316162,8.7616005,8.7616005,81076.859,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl
Indomethacin,100,-3.8099999,2.6400001,343.76001,68.529999,4,0,0.41999999,-0.40000001,1,4,5,213.67999,317.91,4.2808814,1.9044,0.17639999,118170.95,COc1ccc2c(c1)c(cn2C(=O)c3ccc(cc3)Cl)CC(=O)O
Chlormezanone,100,-3.3599999,0.86000001,273.73999,62.830002,1,0,0.86000001,0.86000001,0,3,3,168.41,242.34,3.0854053,0.7396,0.7396,74933.586,CN1[C@H](S(=O)(=O)CCC1=O)c2ccc(cc2)Cl
Nilutamide,100,-4.3699999,3.3499999,317.22,95.230003,2,0,3.3099999,3.1300001,1,4,5,176.3,280.98001,3.7944939,11.1556,10.9561,100628.53,CC1(C(=O)N(C(=O)N1)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])C
Capecitabine,100,-3.1300001,0.97000003,359.35001,120.69,8,0,0.033399999,-0.63999999,3,7,10,225,343.69,5.3516135,0.50409997,0.0011155599,129132.43,CCCCCOC(=O)Nc1c(cn(c(=O)n1)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O)F
Fluoxymesterone,100,-3.8199999,2.1700001,336.44,57.529999,2,0,2.1700001,2.1700001,2,3,5,235.28999,324.5,3.6610389,4.7089005,4.7089005,113191.88,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F
Linezolid,100,-2.96,0.43000001,337.35001,71.110001,4,0,0.36000001,0.41999999,1,5,6,217.8,315.87,5.0427551,0.00058081001,0.1296,113805.02,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)N3CCOCC3
Ofloxacin,100,-3.5799999,1.61,361.37,73.32,2,0,-0.34999999,-0.64999998,1,7,8,235.28999,332.92001,4.4125152,0.17639999,0.12249999,130588.27,C[C@H]1COc2c3n1cc(c(=O)c3cc(c2N4CCN(CC4)C)F)C(=O)O
Levocabastine,100,-4.73,4.29,420.51999,64.330002,4,0,1.79,1.79,1,4,5,288.10999,407.51999,4.5168347,3.2040999,3.2040999,176837.06,C[C@@H]1C[N@](CC[C@@]1(c2ccccc2)C(=O)O)C3CCC(CC3)(C#N)c4ccc(cc4)F
Memantine,100,-2.79,3.1800001,179.3,26.02,1,0,0.1,0.25,1,1,2,142.34,194.84,2.680907,0.0062884903,0.010000001,32148.49,C[C@@]12CC3C[C@@](C1)(CC(C3)(C2)N)C
Donepezil,100,-4.9400001,4.71,379.48999,38.77,6,0,2.47,3.3,0,4,4,270.28,372.95999,5.5603695,3.3124001,6.1009002,144012.66,COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC3CCN(CC3)Cc4ccccc4
Cicloprolol,100,-3.8900001,3.98,322.44,47.919998,13,0,3.98,3.98,1,4,5,239.41,333.42001,5.8754926,15.8404,15.8404,103967.55,CC(C)CC[C@H](COc1ccc(cc1)OCCOCC2CC2)O
Cilomilast,100,-4.1300001,3.3,343.42001,79.550003,5,0,1.3200001,0.47,1,5,6,237.69,339.23001,4.0752988,5.1528997,1.7424002,117937.3,COc1ccc(cc1OC2CCCC2)C3(CCC(CC3)C(=O)O)C#N
Galantamine,100,-1.84,1.75,287.35001,41.93,2,0,0.33000001,1.12,1,4,5,196.88,273.06,3.3673501,0.34809998,0.10890001,82570.023,C[N@]1CCC23C=C[C@@H](C[C@@H]2Oc4c3c(ccc4OC)C1)O
Tocainide,100,-1.39,0.75999999,192.25999,55.119999,3,0,-0.40000001,0.31999999,2,2,4,140.97,214.07001,3.2430208,1.7956001,0.16000001,36963.906,Cc1cccc(c1NC(=O)[C@@H](C)N)C
Levonorgestrel,100,-4.6399999,3.9200001,312.45001,37.299999,2,0,3.9200001,3.9200001,1,2,3,230.49001,300.35001,3.7132034,15.366401,15.366401,97625.008,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
Levetiracetam,100,-0.94,-0.67000002,170.21001,63.400002,3,0,-0.67000002,-0.67000002,1,2,3,118.33,183.3,2.6907659,0.44890001,0.44890001,28971.447,CC[C@@H](C(=O)N)N1CCCC1=O
Entecavir,100,-2.48,-0.95999998,277.28,125.76,4,1,-0.95999998,-0.95999998,4,7,11,170.12,263.75,3.221045,0.92159998,0.92159998,76884.195,C=C1[C@H](C[C@@H]([C@H]1CO)O)n2cnc3c2[nH]c(nc3=O)N
Phenobarbital,100,-2.6099999,1.67,232.24001,75.269997,2,0,1.64,1.47,2,3,5,145.08,220.48,3.0653152,2.7888999,2.6896,53935.422,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2
Valproic_acid,100,-1.85,2.72,144.21001,37.299999,5,0,1.03,0.16,1,2,3,113.53,169.56,3.0176733,3.8025002,1.0609,20796.525,CCCC(CCC)C(=O)O
Vigabatrin,100,0.087499999,-0.1,129.16,63.32,5,0,-2.5999999,-2.5999999,2,3,5,89.860001,148.44,2.5512259,6.8120995,6.7599993,16682.307,C=C[C@H](CCC(=O)O)N
Ketorolac,100,-3.1300001,2.0799999,255.27,59.299999,3,0,-0.13,-0.94999999,1,3,4,163.95,237.88,3.7957256,0.70559996,0.016899999,65162.773,c1ccc(cc1)C(=O)c2ccc3n2CC[C@@H]3C(=O)O
Pseudoephedrine,100,-0.63999999,1.05,165.23,32.259998,4,0,-1.66,-0.95999998,2,2,4,120.04,181.39999,2.9603226,3.9600999,2.7556,27300.951,C[C@@H]([C@H](c1ccccc1)O)NC
Trihexyphenidyl,100,-3.4300001,4.4899998,301.47,23.469999,6,0,1.6,2.1700001,1,2,3,232.55,306.94,4.1564078,2.0163999,2.5600002,90884.164,c1ccc(cc1)[C@](CCN2CCCCC2)(C3CCCCC3)O
Cicaprost,100,-4.8699999,1.9400001,374.47,86.989998,10,0,-1.0599999,-1.61,3,5,8,264.10001,382.44,5.4495931,0.0196,1.1235999,140227.78,CCC#CC[C@H](C)[C@@H](C#C[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C\COCC(=O)O)/C2)O)O
Probenecid,100,-3.52,3.3,285.35999,83.059998,7,0,0.64999998,0.25999999,1,4,5,189.33,281.79999,3.831517,2.25,0.42249995,81430.32,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O
Zonisamide,100,-1.97,-0.098700002,212.23,94.57,2,0,-0.099100001,-0.1,1,3,4,117.64,188.89999,2.994401,0.0097614406,0.0098208105,45041.57,c1ccc2c(c1)c(no2)CS(=O)(=O)N
Tamsulosin,100,-3.5799999,2.24,408.51001,108.26,11,0,-0.032400001,0.79000002,2,6,8,267.19,402.95999,5.5678134,0.43560004,0.00104976,166880.42,CCOc1ccccc1OCCN[C@@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC
Amosulalol,100,-2.4400001,1.01,380.45999,119.26,10,0,-0.49000001,0.31,3,6,9,247.64,370.41,5.2501893,1.9320999,0.24010001,144749.81,Cc1ccc(c(c1)S(=O)(=O)N)[C@@H](CNCCOc2ccccc2OC)O
Glimepiride,100,-4.9899998,2.9400001,490.62,133.06,6,0,1.14,0.97000003,3,5,8,333.73001,471.26999,7.7161217,3.0625,1.2996,240707.98,CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
Quinagolide,100,-3.9400001,2.97,395.56,81.260002,7,0,0.79000002,1.62,2,4,6,278.85001,386.39001,4.7611279,0.0121,0.62410003,156467.72,CCC[N@@]1C[C@H](C[C@H]2[C@H]1Cc3cccc(c3C2)O)NS(=O)(=O)N(CC)CC
Genaconazole,100,-3.3599999,0.97000003,331.34,93.459999,6,0,0.97000003,0.97000003,1,5,6,204.77,300.79999,3.3779311,0.94090003,0.94090003,109786.2,C[C@H]([C@@](Cn1cncn1)(c2ccc(cc2F)F)O)S(=O)(=O)C
Tesaglitazar,100,-4.0999999,2.6400001,408.47,107.51,11,0,-0.19,-0.82999998,1,7,8,258.95999,388.28,5.9950256,0.5625,0.0361,166847.73,CCO[C@@H](Cc1ccc(cc1)OCCc2ccc(cc2)OS(=O)(=O)C)C(=O)O
Amifostine,100,0.0222,-1.6799999,214.22,130.69,8,1,-4.29,-4.3200002,4,6,10,136.85001,215.28,4.0658927,21.529598,18.4041,45890.207,C(CN)CNCCSP(=O)(O)O
Prothionamide,100,-1.97,1.75,180.27,71,3,0,1.75,1.75,1,2,3,124.85,193.33,3.2824373,3.0276,3.0625,32497.275,CCCc1cc(ccn1)C(=S)N
Letrozole,100,-4.5599999,1.92,285.29999,78.290001,3,0,1.92,1.92,0,4,4,180.75999,287.07001,3.6843283,3.6863999,3.6863999,81396.086,c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3
Procaine,0,-2.22,2.3599999,236.31,55.560001,8,0,-0.23,0.51999998,1,4,5,172.87,259.67999,4.5307493,0.42249995,0.052900001,55842.414,CCN(CC)CCOC(=O)c1ccc(cc1)N
Eptifibatide,0,-1.78,-4.8400002,831.96002,374.48999,10,3,-7.3299999,-7.3400002,11,12,23,527.87,803.44,6.0489526,53.4361,53.728897,692157.5,[H]/N=C(/N)\NCCCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CSSCCC(=O)N1)C(=O)N)Cc3c[nH]c4c3cccc4)CC(=O)O
Chlorhexidine,1,-6.23,4.9299998,505.45001,177.58,11,3,1.9299999,1.9299999,6,10,16,326.19,510.13,7.2663064,3.7248998,3.7248998,255479.72,c1c(ccc(c1)Cl)N/C(=N/C(=N/CCCCCC/N=C(/N=C(/Nc2ccc(cc2)Cl)\N)\N)/N)/N
Buspirone,3.9000001,-4.7600002,3.4300001,385.5,69.639999,6,0,3.0599999,3.3699999,0,6,6,269.25,384.70001,5.5767584,5.1075997,9.3635998,148610.25,c1cnc(nc1)N2CCN(CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O
Azosemide,10,-5.4499998,3.1900001,370.84,163.27,5,0,1.23,1.2,3,6,9,211.97,319.34,3.7962339,2.1609001,1.5129,137522.3,c1cc(sc1)CNc2cc(c(cc2c3[nH]nnn3)S(=O)(=O)N)Cl
Carmustine,11.5,-1.6,1.3,214.05,61.77,5,0,1.3,1.3,1,3,4,127.93,200.74001,3.182359,1.6899998,1.6899998,45817.402,C(CCl)NC(=O)N(CCCl)N=O
Bifemelane,13,-3.48,4.1900001,269.38,21.26,8,0,1.14,1.36,1,2,3,197.22,281.72,4.534061,1.21,1.2996,72565.586,CNCCCCOc1ccccc1Cc2ccccc2
Tizanidine,21,-2.9200001,0.64999998,253.71001,90.440002,1,0,0.46000001,0.62,2,5,7,150.91,222.11,3.4014707,0.0196,0.21160001,64368.766,c1cc(c(c2c1nsn2)NC3=NCCN3)Cl
Fluvastatin,24,-4.77,3.6199999,411.47,85.519997,10,0,1.3099999,0.50999999,3,4,7,274.39001,400.79001,4.73806,5.1984,1.7160999,169307.56,CC(C)n1c2ccccc2c(c1/C=C/[C@H](C[C@H](CC(=O)O)O)O)c3ccc(cc3)F
Carvedilol,25,-5.1399999,4.8800001,406.47,75.739998,11,0,3.99,4.6100001,3,5,8,273.37,392.92001,5.6123848,9.3635998,15.9201,165217.86,COc1ccccc1OCCNC[C@@H](O)OCc2cccc3c2c4ccccc4[nH]3
Aminocamptothecin,49,-2.2,1.3200001,361.39001,96.519997,3,0,1.3099999,1.3200001,2,5,7,237.35001,334.25,4.6863246,1.3455999,1.7160999,130602.74,CC[C@@]1(c2cc-3n(c(=O)c2CCC1=O)Cc4c3nc5cccc(c5c4)N)O
Prednisone,70,-3.5599999,1.5700001,358.42999,91.669998,4,0,1.5700001,1.5700001,2,5,7,247.98,342.89001,3.9183631,2.4649003,2.4649003,128472.06,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C
Ritonavir,70,-6.29,5.2800002,720.94,202.25999,19,3,5.2800002,5.2800002,4,7,11,493.23001,717.04999,6.3068862,27.878403,27.878403,519754.5,CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O
Zolpidem,72,-4.4299998,5.0500002,363.5,37.610001,7,1,4.6900001,4.98,0,2,2,263.76001,382.57999,4.4791002,15.444901,21.996101,132132.25,CCCN(CCC)C(=O)Cc1c(nc2n1cc(cc2)C)c3ccc(cc3)C
Droperidol,75,-4.6399999,3.51,379.42999,52.650002,6,0,2.3900001,3.1099999,1,3,4,250.73,351.20999,5.2991567,2.1316001,5.7121005,143967.13,c1ccc2c(c1)[nH]c(=O)n2C3=CC[N@@](CC3)CCCC(=O)c4ccc(cc4)F
Clavulanic_acid,75,0.69999999,-1.98,199.16,87.07,3,0,-4.6100001,-5.3299999,2,5,7,118.33,181.31,2.8861144,13.3225,21.252102,39664.707,C1[C@@H]2N(C1=O)[C@H](/C(=C\CO)/O2)C(=O)O
Antrafenine,100,-6.8400002,7.8600001,588.53998,57.700001,8,2,7.8200002,7.8499999,1,6,7,357.06,510.35001,6.7936187,57.002502,61.152401,346379.31,c1ccc(c(c1)C(=O)OCCN2CCN(CC2)c3cccc(c3)C(F)(F)F)Nc4ccnc5c4ccc(c5)C(F)(F)F
Vitamin C,100,0.75,-2.6500001,176.12,107.22,6,0,-5.2199998,-5.8600001,4,6,10,101.87,166.23,2.6614742,18.232901,27.248398,31018.252,C([C@@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O
Lymecycline,100,-2.9100001,-1.16,602.63,242.98,16,3,-4.25,-3.8699999,9,13,22,392.39001,586.46002,6.5430059,24.108099,18.0625,363162.94,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@H]31)[C@@H](C(=C(C4=O)C(=O)NCN[C@@H](CCCCN)C(=O)O)O)N(C)C)O)O)O)O
Tenoxicam,100,-4.1500001,2.51,321.37,115.99,1,0,2.51,2.51,1,4,5,191.39,279.39001,4.0681033,6.25,6.3000998,103278.67,C[N@]1C(=Cc2c(ccs2)S1(=O)=O)C(=O)Nc3ccccn3
Arbekacin,0,0.25999999,-4,552.62,297.26999,20,3,-10.99,-10.43,11,15,26,361.17001,548.94,5.2950635,122.98811,120.7801,305388.84,C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)NC(=O)[C@H](CCN)O)N)N
Alcuronium,0,-0.89999998,-3.0699999,666.89001,46.939999,8,1,-3.0699999,-3.0699999,2,4,6,468.19,609.15997,5.2155375,9.4249001,9.4249001,444742.28,C=CC[N@@+]12CC[C@@]34[C@@H]1C[C@@H](/C(=C/CO)/C2)/C/5=C\N6c7ccccc7[C@@]89[C@@H]6/C(=C\N([C@@H]53)c1c4cccc1)/C\1C[C@@H]8[N@@+](CC9)(C/C1=C\CO)CC=C
Cephapirin,0,-3.8,0.79000002,423.45999,176.5,8,0,-2.6700001,-2.9100001,2,9,11,257.92999,385.10999,5.3757033,3.8416002,7.1289005,179318.36,CC(=O)OCC1=C(N2[C@H]([C@@H](C2=O)NC(=O)CSc3ccncc3)SC1)C(=O)O
Cefodizime,0,-6.1999998,2.55,584.66998,304.48001,10,3,-2.1700001,-2.23,4,13,17,352.60001,527.34003,6.0532088,2.7556,4.7089005,341839,Cc1c(sc(n1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/c4csc(n4)N)SC2)C(=O)O)CC(=O)O
Dihydroergotamine,1,-5.1100001,3.52,583.67999,118.21,5,2,1.23,2.05,3,6,9,384.14999,527.67999,5.5565372,0.37210003,1.5129,340682.34,C[C@]1(C(=O)N2[C@@H](C(=O)N3CCC[C@@H]3[C@]2(O1)O)Cc4ccccc4)NC(=O)[C@H]5C[C@@H]6c7cccc8c7c(c[nH]8)C[C@@H]6[N@@](C5)C
Alfentanil,1,-2.75,0.44,416.51999,81.050003,9,0,0.27000001,0.41999999,0,7,7,291.20001,422.34,4.7061396,0.1024,0.072900005,173488.91,CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCn3c(=O)nnn3CC)COC
Emepronium,1,-0.17,-1.58,282.44,0,6,0,-1.58,-1.58,0,0,0,221.23,315.44,3.8860641,2.4964001,2.4964001,79772.352,CC[N+](C)(C)[C@@H](C)CC(c1ccccc1)c2ccccc2
Fenoterol,2,-1.3099999,1.09,303.35001,92.949997,10,1,-0.11,0.63,5,5,10,205.45,302.60001,4.4440255,1.0816,0.0121,92021.227,C[C@H](Cc1ccc(cc1)O)N[C@H](Cc2cc(cc(c2)O)O)O
Simvastatin,3,-4.7600002,4.4200001,418.57001,72.830002,8,0,4.4200001,4.4200001,1,5,6,311.78,426.94,4.1841822,19.5364,19.5364,175200.84,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
Doxorubicin,5,-5.0100002,3.0699999,543.52002,206.07001,11,3,0.92000002,1.37,6,12,18,342.31,504.20001,4.8480377,0.072900005,0.84640002,295414,C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)N)O
Ethopropazine,5,-5.1100001,4.8299999,312.47,31.780001,5,0,1.9400001,2.5,0,3,3,229.12,311.62,3.8777182,3.0976,3.7636001,97637.5,CCN(CC)[C@H](C)CN1c2ccccc2Sc3c1cccc3
Flunisolide,6.6999998,-3.8299999,2.1600001,434.5,93.059998,4,0,2.1600001,2.1600001,2,6,8,296,401.67001,4.0574436,4.6656003,4.6656003,188790.25,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O
Distigmine,8,-0.066500001,-5.1500001,416.51001,66.839996,11,0,-5.1500001,-5.1500001,0,4,4,291.20001,441.31,5.9551821,26.522501,26.522501,173480.59,C[n+]1cccc(c1)OC(=O)N(C)CCCCCCN(C)C(=O)Oc2ccc[n+](c2)C
Marinol,10,-5.79,7.6799998,314.45999,29.459999,5,1,7.6799998,7.6799998,1,2,3,238.38,326.42999,4.4736962,58.982399,58.982399,98885.086,CCCCCc1cc(c2c(c1)OC([C@H]3[C@@H]2C=C(CC3)C)(C)C)O
Prochlorperazine,15,-4.3899999,3.8099999,373.94,35.02,4,0,2.27,3.0799999,0,4,4,257.59,350.06,4.442194,1.8496001,5.1528997,139831.13,CN1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl
Flumazenil,16,-3.1099999,0.87,303.29001,64.43,3,0,0.87,0.87,0,4,4,190.7,287.66,4.0908651,0.75690001,0.75690001,91984.828,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)F
Avitriptan,17.200001,-4.25,1.5700001,458.57999,111.83,8,0,0.38999999,1.1799999,2,7,9,302.17999,443.5,5.7617607,0.90249997,0.15209998,210295.61,CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CCCN3CCN(CC3)c4c(cncn4)OC
Isradipine,19.5,-4.6100001,3.5899999,371.39001,103.55,6,0,3.5899999,3.5899999,1,7,8,246.61,364.75,3.9433887,12.8881,12.8881,137930.55,CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)c2cccc3c2non3)C(=O)OC
Nabilone,20,-5.9899998,7.0500002,372.54001,46.529999,7,1,7.0500002,7.0500002,1,3,4,284,392.69,5.2824545,49.702503,49.702503,138786.06,CCCCCCC(C)(C)c1cc(c2c(c1)OC([C@H]3[C@H]2CC(=O)CC3)(C)C)O
Aciclovir,22.5,-1.87,-1.76,225.2,114.76,5,0,-1.76,-1.76,3,6,9,133.08,223.05,3.4381306,3.0976,3.0976,50715.039,c1nc2c(=O)[nH]c(nc2n1COCCO)N
Tenofovir,25,-2.1800001,-1.71,287.20999,146.19,5,0,-5.2600002,-5.6300001,3,8,11,173.89999,275.37,3.944989,24.2064,27.667603,82489.578,C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(O)O
Nomifensine,27,-2.54,2.1500001,238.33,29.26,2,0,0.66000003,1.46,1,2,3,171.49001,241.08,3.4562564,0.0625,0.43560004,56801.191,C[N@]1Cc2c(cccc2N)[C@@H](C1)c3ccccc3
Ramipril,28,-3.5999999,3.4100001,416.51001,95.940002,10,0,0.44999999,-0.12,2,6,8,288.10999,409.19,4.6609311,1.5376,0.20249999,173480.59,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O
Bucindolol,30,-4.0100002,3.1900001,363.45001,81.07,9,0,0.56,1.3099999,3,4,7,249.36,374.62,4.6217189,0.028900001,0.3136,132095.91,CC(C)(Cc1c[nH]c2c1cccc2)NC[C@H](COc3ccccc3C#N)O
Penicillin_G,30,-3.1099999,1.67,334.39001,114.84,4,0,-1.91,-2.0599999,2,5,7,212.64999,314.78,4.1583176,1.7160999,3.6480999,111816.68,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)O)C
Cefuroxime,32,-3.8,0.47,424.39001,199.06,8,1,-3.0799999,-3.28,3,9,12,250.03999,390.09,4.8551097,5.9049006,9.4863997,180106.89,CO/N=C(\c1ccco1)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
Fosinopril,34,-4.4099998,6.0900002,563.65997,120.02,15,2,3.27,2.6300001,1,7,8,395.13,551.5,5.8266387,17.7241,10.6929,317712.56,CCC(=O)O[C@H](C(C)C)O[P@@](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3
Carbenicillin,35,-2.8900001,1.01,378.39999,149.31,5,0,-3.74,-3.74,3,7,10,232.89,351.5,4.4950938,13.690001,13.9876,143186.56,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)C(=O)O)C(=O)O)C
Fosfomycin,37,0.31,-2.98,138.06,79.870003,1,0,-6.54,-6.8600001,2,4,6,81.629997,122.32,2.3812242,39.816101,42.771599,19060.563,C[C@@H]1[C@H](O1)P(=O)(O)O
Adinazolam,39,-4.21,2.49,351.82999,46.310001,3,0,1.5700001,2.2,0,4,4,230.83,337.87,4.1526275,0.40959999,2.4649003,123784.34,CN(C)Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl
Trimipramine,40,-4.9099998,5.1500001,294.42999,6.48,4,1,2.48,3.21,0,2,2,223.97,307.56,3.9752824,4.4943995,6.1504002,86689.023,C[C@@H](CN1c2ccccc2CCc3c1cccc3)CN(C)C
KNI-272,40,-5.27,5.1999998,667.84003,200.56,15,3,5.1999998,5.1999998,4,9,13,446.92001,651.66998,5.2087264,27.039997,27.039997,446010.31,CC(C)(C)NC(=O)[C@@H]1CSCN1C(=O)[C@H]([C@H](Cc2ccccc2)NC(=O)[C@H](CSC)NC(=O)COc3c4ccccc4ccn3)O
Exemestane,42,-4.2199998,3.1099999,296.39999,34.139999,0,0,3.1099999,3.1099999,0,2,2,217.11,287.06,3.4803023,9.6720991,9.6720991,87852.953,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
Midazolam,44,-5.02,3.9300001,325.76999,30.18,1,0,3.8599999,3.9200001,0,2,2,205.45,294.16,3.6847494,12.1104,14.899599,106126.09,Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl
Budipine,47,-3.8099999,4.6399999,293.45001,3.24,3,0,1.78,2.3800001,0,1,1,225.35001,310.41,3.8554211,2.4649003,3.1683998,86112.906,CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3
Nifedipine,50,-3.77,2.27,346.32999,110.45,6,0,2.27,2.27,1,7,8,224.66,343.39001,3.7027514,5.1528997,5.1528997,119944.46,CC1=C([C@H](C(=C(N1)C)OC(=O)C)c2ccccc2[N+](=O)[O-])C(=O)OC
Ergonovine,50,-2.1900001,1.17,327.42001,68.360001,4,0,-1.01,-0.18000001,3,3,6,228.78,318,4.1853237,2.8561001,1.0201,107203.87,C[C@@H](CO)NC(=O)[C@@H]1C[C@@H]2c3cccc4c3c(c[nH]4)C[C@H]2[N@](C1)C
Penicillamine,50,-0.66000003,0.93000001,149.21001,102.12,4,0,-1.5700001,-1.58,3,4,7,107.01,175.05,2.3480539,2.4649003,2.4649003,22263.627,CC(C)([C@@H](C(=O)O)N)S
Meperidine,52,-1.9,2.3499999,247.33,29.540001,4,0,0.31,1.15,0,3,3,180.75999,259.04999,3.4888549,0.1936,0.096100003,61172.129,CCOC(=O)C1(CCN(CC1)C)c2ccccc2
Telenzepine,54,-2.9400001,0.37,370.47,84.129997,2,0,-0.70999998,-0.0076100002,1,4,5,248.67,352.84,4.1019506,2.6896,0.50409997,137248.02,Cc1c2c(cs1)C(=O)Nc3ccccc3N2C(=O)CN4CCN(CC4)C
